conversation_id,timestamp,message,author
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:26:04,I don't know what need.,Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:27:05,Okay.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:27:18,And would you say your credit is excellent?,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:27:32,Good fair or poor?,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:27:42,Excellent.,Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:28:57,Perfect.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:29:09,Have you or your [MARITAL_STATUS] ever honorably served in [ORGANIZATION] [ORGANIZATION]. [ORGANIZATION]?,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:30:37,Yes.,Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:31:44,And have you received a quote from [ORGANIZATION] in the past [DURATION] [DURATION]?,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:32:41,No. Okay.,Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:34:08,"Thank you so much, sir.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:34:32,That is all the information I needed to verify from you.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:34:39,I'm searching now for your best match.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:35:02,"Also, while your consent is not required to receive a quote, may we have your permission to send you automated text messages to this number to make sure you're satisfied with your coverage options and to provide you with other quote options.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:35:52,Okay.,Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:35:55,Okay.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:36:06,"One moment, sir.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:36:19,I'm searching for you.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:36:24,Okay.,Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:37:24,"So, [PERSON_NAME], I'm showing that [ORGANIZATION] is your best available option.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:37:47,So it should take about [DURATION] [DURATION] [DURATION] [DURATION] to go over the coverage options.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:38:16,Okay.,Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:38:25,All right.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:38:40,"All right, thank you.",Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:39:55,"One moment, sir, and I'll connect you to the [OCCUPATION] [OCCUPATION].",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:40:00,Please stay on the line while we connect you [PERSON_NAME].,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:40:18,Thank you for holding.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:40:39,I have your [OCCUPATION] [OCCUPATION] on the line from [ORGANIZATION].,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:41:02,Have a great day.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:42:21,Thank you.,Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:42:44,"Hi there, [PERSON_NAME], this is [PERSON_NAME].",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:43:12,How you doing today?,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:43:20,"All right, that's good.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:43:35,"All right, I'm just getting some of the info they sent over to me, pulled up here.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:44:04,There we are.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:44:20,"So [PERSON_NAME], what, what has you looking into insurance today?",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:44:41,"What, what has you looking into insurance?",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:44:54,"No, they called me to find out if I want insurance, so I'm trying to find out what's available.",Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:46:17,"Oh, I gotcha, I gotcha.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:46:36,Okay.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:46:59,"All right, let me, let me see here.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:47:02,"All right, and what's, what's Your current address? [LOCATION] [LOCATION] [LOCATION], [LOCATION], [LOCATION], [LOCATION] [LOCATION].",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:47:25,Good deal.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:47:29,"All right, so let's see what we can do here for you.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:47:57,"Now, you currently, you currently have insurance?",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:48:01,Yes.,Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:49:29,"All right, let's see here.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:49:37,You [MARITAL_STATUS]?,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:50:09,"No, I'm getting [MARITAL_STATUS].",Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:51:34,"Oh, there you go.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:51:40,Okay.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:51:57,All right.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:52:18,"You still working, [PERSON_NAME]?",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:52:40,"No. You know, I always ask and I talk to an [PERSON_AGE] year old woman who's still working for full time, so.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:53:04,Double check.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:54:29,"Yeah, that's what I said.",Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:55:57,Let's see.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:56:05,"And what's the, the vehicle you're driving right now?",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:56:17,"What, what's the vehicle you're driving? [DATE_INTERVAL] [ORGANIZATION].",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:56:35,"What, what model is it?",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:56:51,"And you said, you said a [DATE_INTERVAL]?",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:57:15,Yeah.,Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:57:50,Capable of hoping against hope. [PERSON_NAME] [PERSON_NAME] says.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:58:11,"Now just curious, [PERSON_NAME], are you looking for, you know, just regular auto insurance or classic auto insurance?",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:59:29,What's the difference?,Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 16:59:51,"Well, I mean, you know, if it's a, if it's a classic vehicle, regular auto insurance is only going to be good for the, you know, the value of the metal that the vehicle is made out of.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 17:00:01,"Now if you, now if it's a classic car, you know, something through, you know, like [ORGANIZATION] is a company that usually specializes in that they would be more suited for, you know, the actual value of the vehicle.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 17:00:32,"Uh huh, huh, huh.",Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 17:00:42,Yeah.,Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 17:01:20,"Which, you know, let me, let me do this, [PERSON_NAME].",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 17:01:41,"Because yeah, if it's more of, of that, that kind of scenario, I feel that [ORGANIZATION] is going to be a better option which I do have access to.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 17:01:59,"I'm just gonna have to, you know, work that up separately.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 17:02:14,"Yeah, let me, let me, that's.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 17:02:41,"Yeah, exactly. [PERSON_NAME], I'm not gonna, you know, sit here, waste your time, so, so let me work on that and I will give you a call back when I got that all set up for you.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 17:02:56,"Okay, good.",Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 17:03:03,Thank you.,Customer
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 17:03:12,"No problem, [PERSON_NAME].",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 17:03:32,No problem.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 17:03:44,Alrighty.,Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 17:03:51,"Alright, talk to you soon.",Agent
2020-09-18-15-48-18_4a9b11bf-5352-4250-a69f-32510e86fb5e_v2JWbAWQbEHNrGjlJGMx7zqEVpVG5ae_tb69xwO1rRyC8m8TddgJNYCw,2025-07-26 17:05:15,"Right, Bye.",Customer
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:11:37,This call may be recorded for quality assurance.,Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:11:54,"Hi, this is [PERSON_NAME] with [ORGANIZATION] [ORGANIZATION].",Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:12:23,It looks like you were connected to me to compare rates on auto insurance today.,Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:12:44,Is that correct?,Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:13:56,I guess so.,Customer
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:14:10,Yeah.,Customer
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:15:15,"In order to connect you to the right [OCCUPATION], may I have.",Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:15:23,I just need to quickly verify some information.,Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:15:37,"May I have your first and last name, please? [PERSON_NAME] [PERSON_NAME]. [PERSON_NAME], [PERSON_NAME], [PERSON_NAME], [PERSON_NAME], [PERSON_NAME], [PERSON_NAME], [PERSON_NAME].",Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:15:46,Okay.,Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:15:50,And may I have your zip code? [LOCATION].,Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:15:58,And is that in [LOCATION]?,Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:16:44,"Yes, it is.",Customer
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:18:05,And may I have your date of birth? [PERSON_NAME]? [DATE_OF_BIRTH] [DATE_OF_BIRTH].,Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:18:34,Thank you for that.,Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:19:04,Who is your current auto insurance provider?,Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:19:27,"I'm sorry, I didn't understand you.",Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:19:32,Who is your current auto insurance provider?,Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:20:23,"Oh, [ORGANIZATION].",Customer
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:20:30,"Okay, how long have you been with [ORGANIZATION]?",Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:20:37,And what's your monthly payment?,Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:21:58,Since [DATE_INTERVAL].,Customer
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:22:27,And I pay $[MONEY_AMOUNT] for full coverage.,Customer
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:22:58,"Okay, thank you for that.",Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:23:21,Do you own your home?,Agent
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g,2025-07-23 08:24:29,"Yes, I do.",Customer
